#NEXUS

[1 samples from mcmc run generated by language trees. File written 27-Aug-2021 15:45:43]
[This file contains the values of XI at each leaf.]
[For associated trees see same file with .nex extension]
[Sample 	armenian   	lycian   	hittite   	luvian   	oldirish   	welsh   	latin   	oscan   	umbrian   	oldhighgerman   	gothic   	oldenglish   	oldnorse   	lithuanian   	oldprussian   	oldcslavonic   	latvian   	oldpersian   	vedic   	avestan   	tocharian_a   	tocharian_b   	albanian   	greek   	]
         603 	0.99869154 	0.13118593 	0.89828459 	0.54799063 	0.99323157 	0.99816332 	0.99993353 	0.25674664 	0.30435616 	0.99487033 	0.90573870 	0.99410856 	0.99985294 	0.99917768 	0.88366096 	0.97354076 	0.99992657 	0.44090549 	0.99941817 	0.94662078 	0.87536266 	0.95409356 	0.99646278 	0.99649245 	
         604 	0.99727557 	0.13643249 	0.91233381 	0.54343466 	0.98228538 	0.99816474 	0.99993870 	0.24925512 	0.29734451 	0.99785510 	0.89398197 	0.99517909 	0.99991761 	0.99810285 	0.87212224 	0.98581284 	0.99985613 	0.43527018 	0.99936304 	0.94608275 	0.92899886 	0.95303097 	0.99525954 	0.99725531 	
         605 	0.99776693 	0.11554257 	0.93061600 	0.53239023 	0.98470979 	0.99968731 	0.99997844 	0.23109441 	0.28034710 	0.99591071 	0.91039383 	0.99802961 	0.99987624 	0.99718567 	0.89367785 	0.98439370 	0.99949964 	0.42160922 	0.99874798 	0.94442101 	0.92792382 	0.95189477 	0.99849295 	0.99930379 	
         606 	0.99642610 	0.14187579 	0.92709151 	0.51585434 	0.98179300 	0.99838186 	0.99997176 	0.24333845 	0.27480038 	0.99772458 	0.90668304 	0.99900471 	0.99992069 	0.99628839 	0.84962173 	0.99644125 	0.99935237 	0.40115583 	0.99528105 	0.94601262 	0.89203448 	0.94842615 	0.99411205 	0.99955230 	
         607 	0.99447089 	0.15972686 	0.91541605 	0.52592575 	0.98154300 	0.99586778 	0.99992547 	0.24947391 	0.28988630 	0.99767051 	0.87750932 	0.99791650 	0.99978413 	0.99681182 	0.88146809 	0.99618729 	0.99921768 	0.41361325 	0.99516279 	0.94172990 	0.90655316 	0.97629204 	0.99262983 	0.99918516 	
         608 	0.99724096 	0.14091879 	0.95140029 	0.51531442 	0.98925357 	0.99016574 	0.99981259 	0.23267468 	0.27399163 	0.99705325 	0.90428167 	0.99699449 	0.99967409 	0.99762514 	0.85177615 	0.99742630 	0.99978240 	0.42233870 	0.99124782 	0.93538232 	0.94220774 	0.94769556 	0.99407829 	0.99893314 	
         609 	0.99735385 	0.16271621 	0.93089693 	0.51227132 	0.99004571 	0.99677461 	0.99986491 	0.27432971 	0.26943339 	0.99460764 	0.90692763 	0.99628473 	0.99922890 	0.99341120 	0.87283337 	0.99276356 	0.99866982 	0.36012306 	0.99887884 	0.91706182 	0.94234258 	0.94241291 	0.99768003 	0.99578345 	
         610 	0.99755061 	0.15198544 	0.91309419 	0.50915427 	0.98955396 	0.99600589 	0.99904895 	0.29971328 	0.32662541 	0.99725541 	0.87924226 	0.99812073 	0.99985895 	0.99727308 	0.89114122 	0.98407487 	0.99793480 	0.39001853 	0.99966007 	0.92997178 	0.88845678 	0.96364845 	0.99428219 	0.99668843 	
         611 	0.99874432 	0.11332753 	0.93488659 	0.49458419 	0.99322531 	0.99724185 	0.99838305 	0.27056846 	0.29613817 	0.99660409 	0.87373735 	0.99833588 	0.99961546 	0.99300793 	0.87244840 	0.98883436 	0.99689732 	0.40609979 	0.99929368 	0.93613443 	0.92818680 	0.95004001 	0.99567198 	0.99544614 	
         612 	0.99647574 	0.15217222 	0.90961445 	0.51672621 	0.99065276 	0.99632615 	0.99900786 	0.30252450 	0.28954002 	0.99675287 	0.89615050 	0.99887412 	0.99574425 	0.99392011 	0.85966323 	0.98794333 	0.99889164 	0.43211827 	0.99953353 	0.91718851 	0.90778960 	0.95624332 	0.99856738 	0.99719433 	
         613 	0.99479326 	0.12988017 	0.91143127 	0.50842346 	0.99574512 	0.99607111 	0.99945005 	0.29054171 	0.27733416 	0.99258321 	0.88847805 	0.99546295 	0.99658766 	0.99615412 	0.85725221 	0.99398901 	0.99816802 	0.38186060 	0.99618852 	0.96595316 	0.89197966 	0.94479843 	0.99863308 	0.99622982 	
         614 	0.99505242 	0.11030523 	0.92053415 	0.49497049 	0.99350884 	0.99823352 	0.99976324 	0.23783475 	0.26107646 	0.99346946 	0.91846564 	0.99697529 	0.99890693 	0.99654889 	0.85404084 	0.99165834 	0.99864965 	0.40625880 	0.99949544 	0.94563841 	0.89820171 	0.95748264 	0.99815707 	0.99671572 	
         615 	0.99608273 	0.11419457 	0.93674549 	0.57180519 	0.99236365 	0.99920766 	0.99982071 	0.24116658 	0.26430670 	0.99810528 	0.87885777 	0.99818788 	0.99570248 	0.99965817 	0.89413799 	0.98089512 	0.99889731 	0.41012011 	0.99941848 	0.96283084 	0.92563458 	0.94527416 	0.99914780 	0.99475355 	
         616 	0.99383652 	0.12962940 	0.93815735 	0.52096780 	0.98933386 	0.99909185 	0.99972670 	0.25747152 	0.28011443 	0.99812163 	0.88098537 	0.99845011 	0.99378415 	0.99920097 	0.88714745 	0.98987833 	0.99914696 	0.38524383 	0.99889852 	0.95792225 	0.85163757 	0.93027156 	0.99981540 	0.99563219 	
         617 	0.99592106 	0.14523583 	0.91340099 	0.45276394 	0.98669875 	0.99672793 	0.99954302 	0.27078563 	0.31550582 	0.99610993 	0.86711266 	0.99812423 	0.99043848 	0.99914672 	0.88589007 	0.98839902 	0.99100835 	0.39601549 	0.99868451 	0.94156657 	0.91884523 	0.94165558 	0.99947134 	0.99319306 	
         618 	0.99520859 	0.10259155 	0.94142994 	0.48329414 	0.99159617 	0.99493322 	0.99963304 	0.23440505 	0.28135634 	0.99831075 	0.88503179 	0.99546922 	0.99621970 	0.99712436 	0.86331656 	0.99288510 	0.99047398 	0.42281235 	0.99814858 	0.94371700 	0.91446507 	0.95693076 	0.99945234 	0.99600223 	
         619 	0.99493233 	0.12580612 	0.90897942 	0.56997792 	0.99450896 	0.99800794 	0.99800929 	0.25420981 	0.29994653 	0.99615479 	0.86622384 	0.99118909 	0.99701396 	0.99799500 	0.87794029 	0.98165206 	0.99752863 	0.43774330 	0.99542376 	0.93610060 	0.88392967 	0.93941494 	0.99928744 	0.99611096 	
         620 	0.99653957 	0.13712518 	0.89252746 	0.54762701 	0.99477727 	0.99924951 	0.99939057 	0.26386629 	0.32972422 	0.99349553 	0.88149794 	0.98337913 	0.99660566 	0.99672011 	0.87763759 	0.98358258 	0.99836206 	0.43026001 	0.99829355 	0.97085238 	0.89707598 	0.96116091 	0.99826805 	0.99781746 	
         621 	0.99451676 	0.09022167 	0.92194112 	0.51794926 	0.98500797 	0.99683770 	0.99955309 	0.28513669 	0.31738567 	0.99891327 	0.90401484 	0.98257488 	0.99788305 	0.99792796 	0.82365865 	0.98839354 	0.99843880 	0.40106870 	0.99940737 	0.95241088 	0.91946939 	0.95237768 	0.99659304 	0.98745169 	
         622 	0.99434880 	0.09189659 	0.92639632 	0.53071039 	0.98969513 	0.99696915 	0.99773831 	0.31005742 	0.31864238 	0.99932332 	0.89818336 	0.99289054 	0.99792184 	0.99797001 	0.87606086 	0.98945944 	0.99873051 	0.42908950 	0.99867354 	0.93482939 	0.92004257 	0.94610444 	0.98989865 	0.99284703 	
         623 	0.99099147 	0.13691960 	0.91619260 	0.55211068 	0.99436533 	0.99722561 	0.99702582 	0.26533980 	0.27448118 	0.99956325 	0.86566506 	0.98603181 	0.99786138 	0.99779650 	0.89924494 	0.97400361 	0.99634494 	0.41987020 	0.99931567 	0.95181185 	0.89619969 	0.95903234 	0.99597098 	0.99718340 	
         624 	0.99422382 	0.15597326 	0.92116379 	0.52250645 	0.99505491 	0.99673870 	0.99677788 	0.26019605 	0.33999676 	0.99781415 	0.86498367 	0.99289311 	0.99872671 	0.99026373 	0.85215555 	0.97604549 	0.99917673 	0.41580840 	0.99894595 	0.94366691 	0.92934051 	0.95136776 	0.99816840 	0.99657439 	
         625 	0.99438643 	0.14154781 	0.90511719 	0.53278810 	0.99611055 	0.99646018 	0.99745948 	0.23520219 	0.30637257 	0.99775790 	0.90194691 	0.98833484 	0.99419530 	0.99145086 	0.85461834 	0.98044506 	0.99170783 	0.40582385 	0.99474755 	0.96336740 	0.92012372 	0.96225015 	0.99799199 	0.99613987 	
         626 	0.99847078 	0.15384255 	0.92998627 	0.53947950 	0.98431515 	0.99754569 	0.99722902 	0.24615561 	0.31630669 	0.99779430 	0.89067299 	0.98701315 	0.99466723 	0.99486324 	0.86170953 	0.99271372 	0.99700252 	0.41433363 	0.99666875 	0.90653017 	0.92222395 	0.94369128 	0.99070784 	0.99354707 	
         627 	0.99930868 	0.14347818 	0.92681841 	0.51134094 	0.99375441 	0.99723608 	0.99821656 	0.22398307 	0.28578931 	0.99987702 	0.89241145 	0.98712994 	0.99957253 	0.99688203 	0.86473016 	0.98345586 	0.99753373 	0.39369320 	0.99482725 	0.93275519 	0.92002238 	0.92959644 	0.99270084 	0.99452496 	
         628 	0.99971081 	0.16140336 	0.92750620 	0.52156753 	0.99074843 	0.99864307 	0.99716872 	0.24022345 	0.30073622 	0.99991416 	0.89466305 	0.99764006 	0.99896768 	0.99536785 	0.86577105 	0.98265314 	0.99704036 	0.40143273 	0.99398413 	0.94670482 	0.91740935 	0.96181083 	0.99717838 	0.99483539 	
         629 	0.99882834 	0.13148789 	0.93258930 	0.53210590 	0.98504819 	0.99912254 	0.99837114 	0.25695896 	0.31613881 	0.99990887 	0.89992543 	0.99743661 	0.99890183 	0.99804780 	0.86453011 	0.99067546 	0.99845474 	0.41461729 	0.99949643 	0.95814980 	0.89855701 	0.96225938 	0.99890837 	0.98856901 	
         630 	0.99772703 	0.12690866 	0.93382224 	0.53386743 	0.98510052 	0.99859483 	0.99868200 	0.24459979 	0.30476400 	0.99981417 	0.90534434 	0.99819184 	0.99740043 	0.99697939 	0.86543604 	0.98775794 	0.99613581 	0.40488050 	0.99965451 	0.96170022 	0.88644948 	0.94328198 	0.99399572 	0.99370442 	
         631 	0.99943649 	0.11874701 	0.92549782 	0.52951003 	0.98692154 	0.99644194 	0.99834547 	0.21818470 	0.29826495 	0.99989428 	0.90107281 	0.99854771 	0.99890151 	0.99926291 	0.82977700 	0.99426625 	0.99410672 	0.40216071 	0.99976912 	0.94696479 	0.91245747 	0.95149132 	0.99722602 	0.99585992 	
         632 	0.99969427 	0.13095423 	0.93252991 	0.50000717 	0.99238117 	0.99446896 	0.99463839 	0.22901450 	0.30798546 	0.99993189 	0.88723407 	0.99856863 	0.99778104 	0.99876264 	0.85853204 	0.98202502 	0.99598517 	0.41044204 	0.99963371 	0.92624416 	0.93724116 	0.95687261 	0.99970711 	0.99419869 	
         633 	0.99956823 	0.14573840 	0.89194033 	0.50691225 	0.97915894 	0.99948880 	0.99399722 	0.24221349 	0.30220778 	0.99984581 	0.84222527 	0.99902886 	0.99284847 	0.99851203 	0.85735091 	0.99165640 	0.99939793 	0.39609332 	0.99976113 	0.95754800 	0.92713028 	0.90898600 	0.99980188 	0.99383408 	
         634 	0.99935712 	0.14821097 	0.92864592 	0.50833944 	0.97209172 	0.99953105 	0.99697969 	0.24440682 	0.30422746 	0.99957940 	0.84490293 	0.99926145 	0.99452993 	0.99944459 	0.87723920 	0.98695512 	0.99877011 	0.43612684 	0.99985694 	0.95654662 	0.89590650 	0.95462854 	0.99979397 	0.99628452 	
         635 	0.99894745 	0.12394609 	0.91529328 	0.55748652 	0.96913009 	0.99979458 	0.99808033 	0.27515384 	0.28440702 	0.99894578 	0.90486795 	0.99515746 	0.99307859 	0.99983438 	0.84714652 	0.97690630 	0.99935832 	0.41918248 	0.99996495 	0.95779517 	0.91566274 	0.96259812 	0.99945132 	0.99844579 	
         636 	0.99665161 	0.09898102 	0.93553906 	0.47461025 	0.99035010 	0.99930493 	0.99656430 	0.25788000 	0.26401463 	0.99862904 	0.88065239 	0.99361302 	0.99269725 	0.99987432 	0.84679158 	0.97372246 	0.99961570 	0.40787697 	0.99992578 	0.95536946 	0.90672893 	0.95973998 	0.99769887 	0.99922060 	
         637 	0.99710371 	0.13594073 	0.92246556 	0.49394409 	0.99009211 	0.99819002 	0.99805358 	0.28518930 	0.29109818 	0.99871141 	0.88982554 	0.99607402 	0.99042521 	0.99981808 	0.85758122 	0.98557742 	0.99820763 	0.42966653 	0.99994958 	0.92939580 	0.91764735 	0.95206865 	0.99898199 	0.99879298 	
         638 	0.98917696 	0.10323645 	0.91316669 	0.53224650 	0.98532724 	0.99898302 	0.99838172 	0.25813401 	0.24819864 	0.99877300 	0.89430969 	0.98765914 	0.98786421 	0.99982120 	0.85082836 	0.98841884 	0.99962479 	0.39221956 	0.99955616 	0.94369446 	0.90326175 	0.97322436 	0.99701684 	0.99806855 	
         639 	0.99415821 	0.09991988 	0.90683927 	0.55415840 	0.99245794 	0.99923644 	0.99912451 	0.25539031 	0.24541819 	0.99673371 	0.89086197 	0.99590566 	0.98573506 	0.99991644 	0.85270943 	0.99284811 	0.99939131 	0.38997176 	0.99866886 	0.94413597 	0.90826802 	0.91390808 	0.99553622 	0.99866665 	
         640 	0.99830358 	0.15449368 	0.89385401 	0.58961224 	0.97119498 	0.99958820 	0.99967631 	0.28102571 	0.29117011 	0.99751405 	0.88670960 	0.98796490 	0.98582133 	0.99998332 	0.88540981 	0.98243627 	0.99702398 	0.42976730 	0.99953768 	0.94111595 	0.90882172 	0.95365029 	0.99588815 	0.99947371 	
         641 	0.99498327 	0.12778520 	0.92155846 	0.55735793 	0.97963342 	0.99963399 	0.99716492 	0.26444329 	0.36026693 	0.99954762 	0.88545442 	0.98390975 	0.99142244 	0.99994260 	0.87813918 	0.99558416 	0.99789227 	0.43426653 	0.99984779 	0.95897189 	0.91471282 	0.96190745 	0.99794513 	0.99956839 	
         642 	0.98963191 	0.12133347 	0.92056605 	0.49669888 	0.98906221 	0.99973225 	0.99452321 	0.23979378 	0.33178524 	0.99964587 	0.89183276 	0.98915805 	0.99358296 	0.99976981 	0.86487352 	0.98800297 	0.99832025 	0.43008183 	0.99982786 	0.94402537 	0.92367645 	0.95198557 	0.99846861 	0.99912040 	
         643 	0.99277911 	0.13524155 	0.92346528 	0.52697659 	0.99563281 	0.99977383 	0.98809708 	0.29078602 	0.28911835 	0.99975028 	0.88748004 	0.99894839 	0.99744965 	0.99783534 	0.87100184 	0.99412117 	0.99904456 	0.44388928 	0.99921219 	0.94712878 	0.91643826 	0.95267497 	0.99799424 	0.99908269 	
         644 	0.99441805 	0.12144192 	0.91879703 	0.51942818 	0.99464548 	0.99819127 	0.99528601 	0.30108622 	0.27777425 	0.99976310 	0.87787739 	0.99707876 	0.99925961 	0.99878542 	0.90559665 	0.99643449 	0.99731440 	0.38627551 	0.99848573 	0.96361772 	0.92438186 	0.92523174 	0.99737966 	0.99856888 	
         645 	0.99066586 	0.12600701 	0.91921897 	0.52192529 	0.99584818 	0.99702614 	0.99767069 	0.30471785 	0.28152702 	0.99935822 	0.86973937 	0.99858115 	0.99814030 	0.99597070 	0.82103418 	0.99099787 	0.99951357 	0.33806298 	0.99781877 	0.93168346 	0.89136214 	0.95469326 	0.99851853 	0.99635907 	
         646 	0.99413968 	0.13762077 	0.93372249 	0.52827802 	0.98304861 	0.99317071 	0.99603740 	0.23610190 	0.29107421 	0.99970927 	0.87958267 	0.99964633 	0.99735609 	0.99935308 	0.89367375 	0.99228685 	0.99747255 	0.43018062 	0.99905868 	0.94402385 	0.89501218 	0.95306930 	0.99855039 	0.99686747 	
         647 	0.99388544 	0.14966081 	0.91914196 	0.52881233 	0.99349987 	0.98455450 	0.99312083 	0.24716547 	0.30134161 	0.99883163 	0.89872827 	0.99973668 	0.99905488 	0.99906417 	0.85955170 	0.99094246 	0.99665451 	0.38782420 	0.99722619 	0.92911408 	0.89945304 	0.92709172 	0.99300618 	0.99555132 	
         648 	0.99635829 	0.11307345 	0.91373841 	0.51175055 	0.98829923 	0.98942877 	0.98462201 	0.23335466 	0.27128059 	0.99736663 	0.88657772 	0.99832365 	0.99653697 	0.99844341 	0.86643223 	0.98809030 	0.99783600 	0.43037523 	0.99953159 	0.94678788 	0.91445813 	0.96306871 	0.98978417 	0.99689707 	
         649 	0.99838272 	0.12355220 	0.90565555 	0.53423561 	0.99026605 	0.99049667 	0.99080761 	0.24324275 	0.26791533 	0.99869219 	0.86848930 	0.99782251 	0.98923107 	0.99944501 	0.84612132 	0.98697833 	0.99878650 	0.43850058 	0.99953643 	0.95279646 	0.88687596 	0.93853332 	0.99049301 	0.99782269 	
         650 	0.99935378 	0.14503733 	0.93705896 	0.54968334 	0.99104090 	0.98842913 	0.99483792 	0.25749236 	0.32525463 	0.99820484 	0.88854799 	0.99841347 	0.99625349 	0.99828621 	0.89124217 	0.98012532 	0.99674600 	0.44512356 	0.99980551 	0.93284050 	0.91141759 	0.94249543 	0.99482446 	0.99752540 	
         651 	0.99702574 	0.16072856 	0.92645818 	0.55613309 	0.98400561 	0.99622208 	0.99754941 	0.26812707 	0.28431067 	0.99947508 	0.91303531 	0.99866709 	0.99609549 	0.99855735 	0.85113374 	0.98196962 	0.99324929 	0.40834088 	0.99996157 	0.94027124 	0.89945950 	0.94937922 	0.99799709 	0.98993498 	
         652 	0.99882217 	0.14528218 	0.90977830 	0.54796394 	0.97837623 	0.99450406 	0.99762569 	0.21630294 	0.27113877 	0.99950989 	0.88239332 	0.99855340 	0.99845723 	0.99904354 	0.85014825 	0.99345104 	0.99677572 	0.39745169 	0.99982947 	0.95862413 	0.90262442 	0.94771699 	0.99027077 	0.99596696 	
         653 	0.99862632 	0.13568377 	0.90082084 	0.51680369 	0.99562960 	0.99476678 	0.99886251 	0.20750208 	0.26295371 	0.99966226 	0.88749975 	0.99661709 	0.99756003 	0.99862711 	0.86108243 	0.99397459 	0.98619100 	0.40128528 	0.99959914 	0.93103737 	0.92659671 	0.95123101 	0.99007216 	0.99833987 	
         654 	0.99910775 	0.13133693 	0.89593249 	0.51437359 	0.99124736 	0.99381130 	0.99166297 	0.22946744 	0.31106350 	0.99748591 	0.88254877 	0.99255881 	0.99320003 	0.99909443 	0.86038378 	0.99046277 	0.99209170 	0.39827421 	0.99975006 	0.92724389 	0.93261626 	0.95040115 	0.99215853 	0.99947462 	
         655 	0.99980844 	0.12111906 	0.91351231 	0.56066984 	0.98374412 	0.99241083 	0.99587631 	0.22040386 	0.30295971 	0.99928303 	0.90756775 	0.99643085 	0.99801965 	0.99972114 	0.87921713 	0.98821762 	0.99702943 	0.38978607 	0.99922416 	0.94746152 	0.89131618 	0.93419019 	0.98628551 	0.99868853 	
         656 	0.99991993 	0.14643195 	0.92478576 	0.46297388 	0.98351630 	0.99506352 	0.99701685 	0.30068998 	0.31509690 	0.99939342 	0.87386148 	0.99480481 	0.99854352 	0.99849479 	0.88440585 	0.99136500 	0.99467984 	0.43544098 	0.99826420 	0.92300769 	0.94366854 	0.94525418 	0.99519334 	0.99952506 	
         657 	0.99966416 	0.12933863 	0.93378245 	0.46421060 	0.98826536 	0.99780149 	0.99668580 	0.28668579 	0.28181720 	0.99963102 	0.88928222 	0.99412545 	0.99850880 	0.99764740 	0.88209099 	0.99641209 	0.99692278 	0.42413527 	0.99420700 	0.95215584 	0.93309567 	0.93278449 	0.99341120 	0.99910962 	
         658 	0.99982718 	0.16293816 	0.90757861 	0.48156904 	0.98641806 	0.99676737 	0.99157755 	0.22372389 	0.30508479 	0.99953882 	0.89058640 	0.99678083 	0.99334207 	0.99847734 	0.85370990 	0.99629746 	0.99810937 	0.39385552 	0.99655109 	0.93362220 	0.90356839 	0.94960972 	0.99718944 	0.99985417 	
         659 	0.99983138 	0.14462860 	0.90961890 	0.55645919 	0.98314770 	0.99567717 	0.99104125 	0.21778880 	0.30145450 	0.99970826 	0.88204002 	0.99271555 	0.99074374 	0.99951471 	0.88707600 	0.99381928 	0.99234988 	0.42293535 	0.99660943 	0.95350971 	0.89618441 	0.95809876 	0.99236813 	0.99932710 	
         660 	0.99975090 	0.13285350 	0.92636260 	0.50778422 	0.97863557 	0.99495629 	0.99877845 	0.28206981 	0.29183827 	0.99979522 	0.90438858 	0.99229722 	0.99252502 	0.99699650 	0.87992446 	0.98919050 	0.99654909 	0.44025571 	0.98199109 	0.94256360 	0.89927459 	0.96712389 	0.99053379 	0.99926985 	
         661 	0.99931643 	0.10538745 	0.91550937 	0.53220528 	0.98016936 	0.99259046 	0.99591767 	0.26790408 	0.26940791 	0.99941121 	0.88678526 	0.99436054 	0.99778804 	0.98819054 	0.88967145 	0.99431120 	0.99700947 	0.42252634 	0.98164711 	0.94856407 	0.92210372 	0.94631190 	0.99389437 	0.99975797 	
         662 	0.99952970 	0.12278541 	0.92052716 	0.52214728 	0.97986329 	0.99372491 	0.99759275 	0.24226533 	0.25582818 	0.99766524 	0.91402836 	0.99550088 	0.99733848 	0.99212085 	0.90836943 	0.99721731 	0.99774604 	0.39592312 	0.99780434 	0.92469919 	0.90931725 	0.95710381 	0.99393850 	0.99830325 	
         663 	0.99947814 	0.15913319 	0.89558850 	0.49181433 	0.98242409 	0.99650816 	0.99325860 	0.27366241 	0.32142838 	0.99592243 	0.89112658 	0.99787255 	0.99905501 	0.98958145 	0.83899336 	0.98771818 	0.99956868 	0.41668270 	0.99901807 	0.95039765 	0.93118152 	0.95354609 	0.99846804 	0.99822463 	
         664 	0.99923171 	0.16556676 	0.89391241 	0.54647741 	0.98891053 	0.99303895 	0.99664882 	0.22883332 	0.28380534 	0.99543327 	0.85923995 	0.99564862 	0.99981438 	0.98728405 	0.85204396 	0.97690248 	0.99931817 	0.38943480 	0.99951432 	0.93926865 	0.88061624 	0.93998277 	0.99333652 	0.99912076 	
         665 	0.99971619 	0.14267205 	0.91833533 	0.49934206 	0.97289030 	0.99739746 	0.99402844 	0.20767447 	0.26415479 	0.99654570 	0.85984489 	0.99834291 	0.99963480 	0.99603039 	0.87771446 	0.98329198 	0.99927608 	0.39558726 	0.99975676 	0.92910589 	0.91621989 	0.91635860 	0.99654854 	0.99703451 	
         666 	0.99906343 	0.18127793 	0.92759454 	0.50939334 	0.98019566 	0.99624717 	0.99130546 	0.24335327 	0.29729025 	0.99903378 	0.87067332 	0.99623335 	0.99970600 	0.99805241 	0.85596738 	0.99145097 	0.99976837 	0.42280425 	0.99981999 	0.95321665 	0.89284612 	0.95836783 	0.99413905 	0.99908011 	
         667 	0.99888757 	0.16646293 	0.91294482 	0.47983343 	0.99065787 	0.99240195 	0.98938053 	0.22966153 	0.32842363 	0.99941321 	0.89615065 	0.99569407 	0.99935546 	0.99740136 	0.86835986 	0.98061207 	0.99982556 	0.41235974 	0.99961828 	0.92903445 	0.91527388 	0.95152437 	0.99420888 	0.99870252 	
         668 	0.99766154 	0.15074790 	0.90333668 	0.49940771 	0.98198660 	0.99225870 	0.99301863 	0.21513802 	0.31576212 	0.99929445 	0.90754545 	0.99778634 	0.99913337 	0.99932010 	0.89052666 	0.98312826 	0.99987690 	0.40128071 	0.99673034 	0.95537282 	0.91034278 	0.95573268 	0.99791584 	0.99770961 	
         669 	0.99705733 	0.13903984 	0.92273916 	0.49451118 	0.99104959 	0.98955596 	0.99707935 	0.22158867 	0.30632900 	0.99798047 	0.87808118 	0.99327443 	0.99770153 	0.99946831 	0.81452534 	0.98439266 	0.99767202 	0.39302657 	0.99506783 	0.96994815 	0.92609953 	0.95198513 	0.99652636 	0.99850637 	
         670 	0.99879920 	0.14334634 	0.90028356 	0.49703962 	0.99053089 	0.99353498 	0.99490565 	0.22548226 	0.30979872 	0.99768368 	0.90787583 	0.98729520 	0.99944645 	0.99866541 	0.84891411 	0.99041101 	0.99917469 	0.39696422 	0.99737477 	0.94141735 	0.91739386 	0.96977800 	0.99823187 	0.99773579 	
         671 	0.99943111 	0.14033728 	0.91736844 	0.52199322 	0.98913180 	0.99302312 	0.99397300 	0.22276171 	0.30395712 	0.99570479 	0.90625269 	0.99217168 	0.99941712 	0.99431986 	0.86308991 	0.98612696 	0.99769618 	0.44514544 	0.99643667 	0.93401664 	0.92015164 	0.96208037 	0.99777121 	0.99592777 	
         672 	0.99920763 	0.15098469 	0.92174024 	0.52791360 	0.98718101 	0.99700444 	0.99314304 	0.23238825 	0.31257800 	0.99527630 	0.90504258 	0.99681821 	0.99877167 	0.99389656 	0.88660511 	0.99671269 	0.99689935 	0.45201763 	0.99903288 	0.95613583 	0.93165898 	0.94763093 	0.99685821 	0.99666460 	
