#NEXUS

[1 samples from mcmc run generated by language trees. File written 27-Aug-2021 15:40:33]
[This file contains the values of XI at each leaf.]
[For associated trees see same file with .nex extension]
[Sample 	armenian   	lycian   	hittite   	luvian   	oldirish   	welsh   	oscan   	latin   	umbrian   	oldenglish   	gothic   	oldhighgerman   	oldnorse   	lithuanian   	oldprussian   	oldcslavonic   	latvian   	oldpersian   	vedic   	avestan   	tocharian_b   	tocharian_a   	albanian   	greek   	]
         832 	0.99862139 	0.10900364 	0.92895439 	0.52630775 	0.99458719 	0.99657811 	0.24537170 	0.99795650 	0.29558324 	0.99472009 	0.86084208 	0.99878156 	0.99560159 	0.99462860 	0.88254938 	0.99170802 	0.99556275 	0.39769698 	0.99910894 	0.93597127 	0.94687180 	0.91238178 	0.99702570 	0.99873373 	
         833 	0.99966894 	0.12709075 	0.92898745 	0.54702474 	0.99508913 	0.99762886 	0.26069055 	0.99671661 	0.34826689 	0.99943520 	0.89995245 	0.99942294 	0.99758587 	0.99883569 	0.87518074 	0.99091866 	0.99650628 	0.44028909 	0.99983679 	0.95075269 	0.94685915 	0.91215935 	0.99452499 	0.99958849 	
         834 	0.99917359 	0.12175677 	0.92597115 	0.54425680 	0.98554044 	0.99720446 	0.25617294 	0.99715424 	0.28069524 	0.99922978 	0.89495440 	0.99952000 	0.99883249 	0.99726516 	0.84007885 	0.99263148 	0.99487675 	0.48621790 	0.99985673 	0.91905321 	0.94431191 	0.89822246 	0.99785041 	0.99961825 	
         835 	0.99713417 	0.12464611 	0.92645314 	0.48587126 	0.98884090 	0.99876340 	0.25862007 	0.99657544 	0.28528215 	0.99941602 	0.90870005 	0.99920981 	0.99745439 	0.99607757 	0.84428936 	0.98547787 	0.99460946 	0.39124644 	0.99965948 	0.92871225 	0.94760991 	0.93390915 	0.99452166 	0.99950072 	
         836 	0.99739383 	0.13047525 	0.93328246 	0.49019513 	0.98677639 	0.99985718 	0.26485515 	0.99655593 	0.32621235 	0.99655520 	0.90375371 	0.99983180 	0.99731896 	0.99915894 	0.86156244 	0.97698815 	0.99626598 	0.39186713 	0.99980419 	0.90698228 	0.95221040 	0.92195355 	0.99726381 	0.99929353 	
         837 	0.99655441 	0.13124744 	0.91388713 	0.51559346 	0.98940611 	0.99987572 	0.23747542 	0.99346572 	0.33827055 	0.99225301 	0.90833169 	0.99793852 	0.99922372 	0.99549268 	0.85596790 	0.98476968 	0.99726173 	0.39240719 	0.99837183 	0.95256081 	0.96313535 	0.90675305 	0.99917755 	0.99926696 	
         838 	0.98293172 	0.13319054 	0.93170349 	0.58697463 	0.99718079 	0.99977120 	0.27971497 	0.99359533 	0.33625751 	0.99757355 	0.91588770 	0.99792681 	0.99967894 	0.99405316 	0.88024542 	0.98233071 	0.99487778 	0.37540804 	0.99670537 	0.96304734 	0.96846380 	0.90629589 	0.99821545 	0.99836126 	
         839 	0.99343613 	0.12508232 	0.92276930 	0.54807658 	0.99568756 	0.99989581 	0.28041062 	0.99000650 	0.30557320 	0.99784218 	0.86381455 	0.99839091 	0.99858196 	0.99719779 	0.88733595 	0.98781949 	0.99893273 	0.34271619 	0.99443632 	0.95868579 	0.93819964 	0.91172949 	0.99761165 	0.99944199 	
         840 	0.99938293 	0.11958665 	0.90052265 	0.53691026 	0.98569684 	0.99940238 	0.26667690 	0.99632718 	0.29231972 	0.99655666 	0.88325539 	0.99892457 	0.99959470 	0.99649056 	0.89589791 	0.98955412 	0.99739644 	0.46158640 	0.99877612 	0.92040528 	0.95227493 	0.89953416 	0.99892431 	0.99969086 	
         841 	0.99916914 	0.13820167 	0.90393496 	0.48436989 	0.98533073 	0.99930440 	0.25814319 	0.99473714 	0.30728256 	0.99631644 	0.86906443 	0.99924761 	0.99985091 	0.99499924 	0.86606432 	0.98128685 	0.99738330 	0.41035871 	0.99953164 	0.96025906 	0.95046857 	0.90996513 	0.99823767 	0.99975927 	
         842 	0.99893525 	0.15464401 	0.92510375 	0.50048763 	0.98190976 	0.99859238 	0.27229716 	0.99629184 	0.30666295 	0.99761389 	0.90946632 	0.99888225 	0.99972174 	0.99454855 	0.86080873 	0.97488908 	0.99555994 	0.42160854 	0.99834662 	0.94735391 	0.94405110 	0.89476586 	0.99844212 	0.99574706 	
         843 	0.99965647 	0.11942598 	0.92198353 	0.56582262 	0.98331533 	0.99786225 	0.26781421 	0.99570333 	0.33081977 	0.99681285 	0.89694965 	0.99903822 	0.99884821 	0.99910796 	0.85500994 	0.97650780 	0.99333997 	0.39751241 	0.99941621 	0.96376651 	0.96150742 	0.92753690 	0.99878954 	0.99774253 	
         844 	0.99952844 	0.14469022 	0.90394167 	0.50618464 	0.99423538 	0.99806899 	0.22086452 	0.99729442 	0.31400837 	0.99772995 	0.86884159 	0.99903318 	0.99568172 	0.99857304 	0.88870051 	0.99735453 	0.99379985 	0.42094186 	0.99958264 	0.90926825 	0.95669125 	0.93200602 	0.99683242 	0.99713399 	
         845 	0.99888650 	0.17027783 	0.92430005 	0.52095772 	0.98775207 	0.99683357 	0.23238872 	0.99611582 	0.31344042 	0.99843628 	0.89428955 	0.99915225 	0.99639353 	0.99916919 	0.88257516 	0.97910351 	0.99320581 	0.38204226 	0.99985215 	0.95123355 	0.93547292 	0.87142276 	0.99887094 	0.99667289 	
         846 	0.99970153 	0.13937857 	0.91568959 	0.51222907 	0.99587275 	0.99414028 	0.20525072 	0.99597803 	0.30695539 	0.99930946 	0.88001303 	0.99907826 	0.99938261 	0.99951795 	0.90151889 	0.98754692 	0.99389834 	0.42250895 	0.99994642 	0.93646910 	0.95106191 	0.87065006 	0.99774830 	0.99422614 	
         847 	0.99939833 	0.14828861 	0.89058115 	0.54633093 	0.98047728 	0.99814895 	0.21347878 	0.99902589 	0.28783475 	0.99878965 	0.87801306 	0.99780512 	0.99731218 	0.99950864 	0.86163316 	0.98549514 	0.99844121 	0.44613819 	0.99987330 	0.93460507 	0.94664135 	0.87285626 	0.99923392 	0.98164830 	
         848 	0.99944365 	0.15809167 	0.94534404 	0.49571764 	0.98651964 	0.99520241 	0.20545483 	0.99966223 	0.24298020 	0.99890767 	0.88226310 	0.99829997 	0.99724249 	0.99909883 	0.85066452 	0.98478602 	0.99751162 	0.41852787 	0.99984543 	0.92571224 	0.95336285 	0.89516434 	0.99993933 	0.99195171 	
         849 	0.99752727 	0.13356252 	0.91143623 	0.49908596 	0.98229572 	0.99701164 	0.24858132 	0.99837535 	0.25003977 	0.99847900 	0.89022502 	0.99916469 	0.99825414 	0.99951212 	0.91047737 	0.99216885 	0.99827926 	0.40435941 	0.99948021 	0.96010108 	0.95466829 	0.89702945 	0.99994996 	0.99667952 	
         850 	0.99934230 	0.14725784 	0.93267510 	0.50700364 	0.98488207 	0.99614306 	0.21455165 	0.99900201 	0.26189399 	0.99784393 	0.88123167 	0.99812860 	0.99684818 	0.99331961 	0.89482400 	0.98599751 	0.99892965 	0.41377438 	0.99968203 	0.95365288 	0.96852889 	0.89164872 	0.99984339 	0.99622339 	
         851 	0.99620946 	0.14930254 	0.90556817 	0.50110496 	0.98765077 	0.99710295 	0.21643500 	0.99914500 	0.26366382 	0.99468301 	0.88637770 	0.99907535 	0.99750329 	0.99786870 	0.88274627 	0.98828454 	0.99806573 	0.38810802 	0.99964544 	0.95096549 	0.96456669 	0.92393849 	0.99994875 	0.99416025 	
         852 	0.99392927 	0.13810150 	0.84479606 	0.54263158 	0.99247341 	0.99655587 	0.23861434 	0.99955657 	0.29044958 	0.98360388 	0.92157203 	0.99941166 	0.99761523 	0.99797609 	0.85834426 	0.99309883 	0.99603237 	0.43027135 	0.99991489 	0.95048777 	0.93608005 	0.88839819 	0.99967225 	0.99734886 	
         853 	0.99164832 	0.11626063 	0.90058644 	0.54510293 	0.99543975 	0.99681091 	0.23769492 	0.99976729 	0.27246927 	0.99311500 	0.87197912 	0.99946427 	0.99782383 	0.99733670 	0.84956864 	0.98886801 	0.99752081 	0.38528426 	0.99981434 	0.95348571 	0.92675486 	0.90773712 	0.99976404 	0.99477912 	
         854 	0.99805344 	0.13723286 	0.90557352 	0.51864582 	0.99031976 	0.99553346 	0.27872558 	0.99960303 	0.30896585 	0.99660539 	0.90665169 	0.99982330 	0.99610718 	0.99891114 	0.86668337 	0.99138330 	0.99708349 	0.41612148 	0.99966103 	0.95327507 	0.95755331 	0.87660818 	0.99974410 	0.99801051 	
         855 	0.99801962 	0.13237718 	0.92114308 	0.51625417 	0.98067228 	0.99681656 	0.27466622 	0.99963570 	0.33306685 	0.99626558 	0.91105483 	0.99940153 	0.99790537 	0.99970298 	0.85573473 	0.98654953 	0.99866143 	0.40134251 	0.99946671 	0.94677809 	0.96129291 	0.90409463 	0.99986251 	0.99764113 	
         856 	0.99552321 	0.12305539 	0.91157987 	0.51105678 	0.99114810 	0.99821988 	0.26687319 	0.99719842 	0.31187268 	0.99580776 	0.86449300 	0.99836614 	0.99821395 	0.99990102 	0.86755211 	0.98585875 	0.99462503 	0.39491050 	0.99138393 	0.94111102 	0.91999073 	0.91051323 	0.99968690 	0.98850747 	
         857 	0.99491060 	0.11308604 	0.93618782 	0.50549834 	0.99172803 	0.99858069 	0.23543258 	0.99801433 	0.28119658 	0.99800717 	0.87676593 	0.99962364 	0.99895039 	0.99950397 	0.88665122 	0.99090224 	0.99702797 	0.41319928 	0.99504747 	0.93699702 	0.96932464 	0.89052409 	0.99954020 	0.99482964 	
         858 	0.99655701 	0.12699530 	0.91566462 	0.52321625 	0.99385403 	0.99850874 	0.24742311 	0.99554211 	0.29246940 	0.99760036 	0.89577275 	0.99922137 	0.99905410 	0.99919213 	0.83859163 	0.99387889 	0.99903252 	0.39915472 	0.99426306 	0.93052234 	0.95768278 	0.88177100 	0.99983402 	0.99589505 	
         859 	0.99685148 	0.13066829 	0.91890961 	0.57060269 	0.99089903 	0.99678623 	0.24501246 	0.99395966 	0.29020305 	0.99624798 	0.88236343 	0.99926302 	0.99767074 	0.99911821 	0.87459378 	0.99125759 	0.99930104 	0.39723010 	0.99707432 	0.93116822 	0.93700796 	0.92448876 	0.99976325 	0.99793047 	
         860 	0.99677849 	0.13947037 	0.90390343 	0.54437797 	0.98523859 	0.99810018 	0.23874558 	0.99535218 	0.34203632 	0.99846994 	0.84606778 	0.99957815 	0.99658007 	0.99896630 	0.88459812 	0.97858846 	0.99970541 	0.40333321 	0.99882486 	0.93186515 	0.96579987 	0.92905667 	0.99971310 	0.99685306 	
         861 	0.99826440 	0.13537346 	0.93040709 	0.56648396 	0.98747185 	0.99882502 	0.24930712 	0.99582912 	0.25567804 	0.99810029 	0.90023595 	0.99951503 	0.99821174 	0.99877306 	0.90328625 	0.99311873 	0.99984316 	0.38272106 	0.99941488 	0.95692070 	0.95614152 	0.90667139 	0.99970562 	0.99526912 	
         862 	0.99819704 	0.13361650 	0.89651827 	0.47487013 	0.98757364 	0.99760334 	0.23717638 	0.99687464 	0.30572495 	0.99872897 	0.90732540 	0.99978694 	0.99780518 	0.99706966 	0.86989897 	0.98154175 	0.99967948 	0.37274620 	0.99955384 	0.93737392 	0.93025748 	0.91058195 	0.99905489 	0.99912999 	
         863 	0.99662630 	0.15228765 	0.90652191 	0.47161510 	0.98560707 	0.99332607 	0.27341586 	0.99676053 	0.30142147 	0.99604903 	0.91958688 	0.99981284 	0.99817736 	0.99895340 	0.85130964 	0.98077705 	0.99879733 	0.38395513 	0.99984308 	0.93298406 	0.94745539 	0.88282931 	0.99674338 	0.99890667 	
         864 	0.99583435 	0.14968949 	0.94007252 	0.47738048 	0.98817096 	0.99738589 	0.25422691 	0.99894433 	0.29339655 	0.99769397 	0.87564021 	0.99951023 	0.99411431 	0.99960619 	0.88317118 	0.98550529 	0.99937945 	0.40504502 	0.99851545 	0.94641674 	0.95236677 	0.93317761 	0.99676080 	0.99918187 	
         865 	0.99532063 	0.14873623 	0.93369311 	0.53918747 	0.98841653 	0.99696375 	0.23949806 	0.99956785 	0.29260439 	0.99829966 	0.90520613 	0.99535382 	0.99544280 	0.99941848 	0.90112588 	0.99238983 	0.99931613 	0.40437803 	0.99357852 	0.93502009 	0.96565299 	0.93980673 	0.99913061 	0.99817527 	
         866 	0.99446313 	0.15271255 	0.89243104 	0.54949104 	0.98552783 	0.99870998 	0.25427392 	0.99628908 	0.29590869 	0.99848025 	0.89488451 	0.99498412 	0.99939790 	0.99918936 	0.84745464 	0.98833229 	0.99963062 	0.40716023 	0.99360852 	0.94892646 	0.97040325 	0.92001632 	0.99810053 	0.99851786 	
         867 	0.99365161 	0.16135494 	0.91928714 	0.54427699 	0.99418527 	0.99912729 	0.26188039 	0.99506469 	0.30309048 	0.99837019 	0.89692694 	0.99712413 	0.99959177 	0.99933236 	0.86381162 	0.98925556 	0.99760917 	0.41320724 	0.99628202 	0.93734269 	0.94304536 	0.91283659 	0.99604167 	0.99923698 	
         868 	0.99545030 	0.14169885 	0.91309194 	0.53359579 	0.98612237 	0.99859383 	0.24458040 	0.99868405 	0.28675637 	0.99730077 	0.90947500 	0.99816347 	0.99940748 	0.99776909 	0.87268164 	0.98994798 	0.99616401 	0.44505526 	0.99742394 	0.94631956 	0.95367420 	0.91118708 	0.99793171 	0.99815239 	
         869 	0.99386653 	0.15689786 	0.91743205 	0.49790956 	0.99116338 	0.99915587 	0.26829369 	0.99885647 	0.30101984 	0.99794207 	0.91679061 	0.99947258 	0.99735071 	0.99913744 	0.90199720 	0.99046969 	0.99838667 	0.45615306 	0.99855332 	0.94345129 	0.95807486 	0.89550077 	0.99954588 	0.99452520 	
         870 	0.98777081 	0.12832980 	0.91949366 	0.51276064 	0.98796865 	0.99829442 	0.28911177 	0.99761224 	0.27733527 	0.99921010 	0.86345263 	0.99835762 	0.99898597 	0.99975030 	0.85431499 	0.98437098 	0.99800190 	0.44514168 	0.99812962 	0.95739795 	0.95506430 	0.87811359 	0.99976054 	0.98775443 	
         871 	0.97911387 	0.19342415 	0.89642711 	0.52851514 	0.99008009 	0.99900464 	0.28544536 	0.99851898 	0.30459648 	0.99921337 	0.89124309 	0.99952806 	0.99821946 	0.99958945 	0.90403689 	0.99372105 	0.99889676 	0.41786443 	0.99916036 	0.94796470 	0.94380384 	0.92422841 	0.99983423 	0.99517101 	
         872 	0.98696132 	0.14324309 	0.92771366 	0.53637422 	0.99519378 	0.99881551 	0.24098939 	0.99870268 	0.26133201 	0.99520445 	0.87663143 	0.99778841 	0.99839178 	0.99726738 	0.87666848 	0.99144012 	0.99747122 	0.34689931 	0.99678872 	0.95939220 	0.94440907 	0.93309777 	0.99754945 	0.99954124 	
         873 	0.99044449 	0.15132949 	0.92839593 	0.54075009 	0.98461937 	0.99921613 	0.24815323 	0.99766918 	0.26830384 	0.99431933 	0.87037318 	0.99750910 	0.99410909 	0.99618861 	0.88768139 	0.99060429 	0.99290822 	0.43707755 	0.99743050 	0.95340816 	0.94816148 	0.90170661 	0.99890515 	0.99967347 	
         874 	0.99204189 	0.13165561 	0.92713964 	0.53010376 	0.98362836 	0.99842733 	0.23072392 	0.99886534 	0.28697324 	0.99354173 	0.88072980 	0.99899375 	0.99935591 	0.99692621 	0.86471551 	0.99084430 	0.99216908 	0.38447122 	0.99705915 	0.92203546 	0.96335626 	0.89991779 	0.99771141 	0.99986928 	
         875 	0.99649540 	0.12660191 	0.91498086 	0.51507571 	0.98026597 	0.99899746 	0.29358107 	0.99808292 	0.30877549 	0.99174767 	0.91292824 	0.99861605 	0.99572928 	0.99934043 	0.88400901 	0.98842959 	0.99595841 	0.38088888 	0.99941985 	0.95116560 	0.94307560 	0.91934926 	0.99764151 	0.99974293 	
         876 	0.99742174 	0.11654326 	0.89995738 	0.51784305 	0.98729606 	0.99820563 	0.30770518 	0.99691254 	0.25877694 	0.98681245 	0.88109014 	0.99857951 	0.99967718 	0.99954382 	0.86196529 	0.98475675 	0.99570146 	0.43552762 	0.99792141 	0.94381264 	0.95113961 	0.90421787 	0.99754113 	0.99955975 	
         877 	0.99823523 	0.09960397 	0.90217049 	0.57799112 	0.98381875 	0.99852519 	0.29415954 	0.99790315 	0.31788055 	0.99231951 	0.91279112 	0.99914780 	0.99975296 	0.99870296 	0.85973169 	0.97927080 	0.99775769 	0.42448299 	0.99663802 	0.94353605 	0.95828273 	0.92555327 	0.99844389 	0.99969344 	
         878 	0.99710713 	0.11233100 	0.89969687 	0.50297623 	0.98803736 	0.99961670 	0.21368945 	0.99622613 	0.32188934 	0.99347184 	0.89026582 	0.99895558 	0.99951451 	0.99791263 	0.87207296 	0.98097570 	0.99524924 	0.39174589 	0.99788388 	0.93404820 	0.94533912 	0.88210040 	0.99943292 	0.99803680 	
         879 	0.99522886 	0.16177852 	0.93496167 	0.48025517 	0.98098272 	0.99945430 	0.25749081 	0.99390602 	0.27577382 	0.99742017 	0.90492923 	0.99840403 	0.99871271 	0.99685328 	0.87566306 	0.99359366 	0.99733822 	0.40055370 	0.99795642 	0.96104319 	0.95699538 	0.92215393 	0.99943875 	0.99517156 	
         880 	0.99798018 	0.17874895 	0.90775565 	0.49077780 	0.98265634 	0.99785815 	0.27252347 	0.99623883 	0.29043633 	0.99352039 	0.89027969 	0.99792762 	0.99801947 	0.99603579 	0.84845910 	0.99080257 	0.99932463 	0.41268994 	0.99751229 	0.93015189 	0.95634063 	0.92727482 	0.99967191 	0.99896207 	
         881 	0.99765855 	0.11607971 	0.92479072 	0.51549265 	0.99156028 	0.99884694 	0.24053098 	0.99806178 	0.30788428 	0.99887446 	0.91336784 	0.99311577 	0.99565913 	0.99503462 	0.82846555 	0.98325110 	0.99863524 	0.38686160 	0.98942804 	0.94114792 	0.95459186 	0.91362166 	0.99904841 	0.99899915 	
         882 	0.99688148 	0.11217917 	0.92057553 	0.51335463 	0.98163114 	0.99747980 	0.23717962 	0.99907988 	0.31587108 	0.99553446 	0.90747498 	0.99290732 	0.99826395 	0.99748806 	0.86714496 	0.99397330 	0.99937039 	0.44443752 	0.99661412 	0.94358469 	0.95313617 	0.90816911 	0.99917087 	0.99812900 	
         883 	0.99820142 	0.12907417 	0.91475570 	0.53542422 	0.99302317 	0.99826843 	0.25169589 	0.99842734 	0.33158895 	0.99920560 	0.88546649 	0.99152537 	0.99825673 	0.99712560 	0.87312443 	0.98930519 	0.99971856 	0.40215138 	0.99519160 	0.93620487 	0.95408814 	0.90935122 	0.99754227 	0.99845033 	
         884 	0.99848786 	0.12048752 	0.90246028 	0.53364234 	0.99341330 	0.99680801 	0.25090965 	0.99922568 	0.32902525 	0.99954419 	0.84600733 	0.99320946 	0.99811394 	0.99858963 	0.84139330 	0.99669042 	0.99980723 	0.39985832 	0.99586948 	0.92162852 	0.97104864 	0.93535999 	0.99388300 	0.99562985 	
         885 	0.99923776 	0.13969375 	0.90138549 	0.55314930 	0.98756499 	0.99722857 	0.24295864 	0.99928138 	0.32190337 	0.99909960 	0.88065532 	0.99133173 	0.99420822 	0.99876281 	0.86261239 	0.99312776 	0.99985156 	0.42171479 	0.99710332 	0.92879686 	0.93697582 	0.92687171 	0.99143187 	0.99249585 	
         886 	0.99939849 	0.11396977 	0.90466136 	0.54812742 	0.96637709 	0.99158059 	0.22032237 	0.99803295 	0.30162763 	0.99898340 	0.91421947 	0.99897510 	0.99708672 	0.99945034 	0.84935635 	0.99413906 	0.99974367 	0.41028715 	0.99468599 	0.94999827 	0.96239514 	0.88032404 	0.99487514 	0.99568595 	
         887 	0.99834602 	0.13684127 	0.88981947 	0.55979181 	0.99311172 	0.99463038 	0.26834174 	0.99683680 	0.27252975 	0.99820997 	0.90862587 	0.99702006 	0.99816406 	0.99954756 	0.87917742 	0.98948060 	0.99996707 	0.38372253 	0.99861264 	0.93649100 	0.97631414 	0.92311272 	0.99483584 	0.99687257 	
         888 	0.99914240 	0.13072079 	0.90542157 	0.53001340 	0.99022009 	0.99484090 	0.23993528 	0.99482103 	0.27981960 	0.99813389 	0.88670127 	0.99851670 	0.99731497 	0.99937076 	0.84977694 	0.99233343 	0.99989099 	0.35044107 	0.99911008 	0.94841662 	0.94955365 	0.88729200 	0.99558537 	0.99403325 	
         889 	0.99955472 	0.15320354 	0.90006075 	0.50387253 	0.98606461 	0.99535017 	0.29054880 	0.99865211 	0.29844610 	0.99736991 	0.87977718 	0.99920335 	0.99892196 	0.99921748 	0.84002012 	0.99027379 	0.99968489 	0.39753324 	0.99234516 	0.94829104 	0.93721043 	0.93292087 	0.99627297 	0.99597447 	
         890 	0.99958853 	0.14439661 	0.89973908 	0.53824349 	0.99305566 	0.99573004 	0.23397863 	0.99919867 	0.31806441 	0.99673608 	0.89844780 	0.99937953 	0.99679784 	0.99985429 	0.87000703 	0.99604619 	0.99831668 	0.42851732 	0.99482141 	0.93740635 	0.94436423 	0.90284193 	0.99797852 	0.98760724 	
         891 	0.99969174 	0.13543337 	0.91030956 	0.49933066 	0.99215300 	0.99660915 	0.22595385 	0.99946325 	0.31092050 	0.99671502 	0.88826135 	0.99904943 	0.99915284 	0.99986759 	0.89230746 	0.99018238 	0.99926075 	0.42253051 	0.99661186 	0.94037486 	0.92760595 	0.92633613 	0.99804148 	0.99207561 	
         892 	0.99864448 	0.14188127 	0.89724330 	0.50424239 	0.98130935 	0.99880733 	0.23486325 	0.99930075 	0.31501826 	0.99368423 	0.87489454 	0.99931048 	0.99925869 	0.99938817 	0.87575521 	0.98891480 	0.99944191 	0.42683725 	0.99574079 	0.95863272 	0.95179960 	0.89569537 	0.99762087 	0.99405646 	
         893 	0.99686247 	0.16525301 	0.90202314 	0.55463464 	0.97194706 	0.99656641 	0.25996697 	0.99933795 	0.33367443 	0.99176799 	0.85560600 	0.99835575 	0.99980661 	0.99899633 	0.88365572 	0.99407708 	0.99973329 	0.39194560 	0.99027507 	0.94149176 	0.95171758 	0.89922583 	0.99239348 	0.99534882 	
         894 	0.99745769 	0.14501660 	0.90321351 	0.57805570 	0.97719901 	0.99577741 	0.24866141 	0.99981693 	0.31752100 	0.99667249 	0.87631189 	0.99888720 	0.99971816 	0.99805739 	0.86888989 	0.99578668 	0.99901393 	0.38154972 	0.99486553 	0.94789100 	0.94424364 	0.92878670 	0.99754635 	0.99743977 	
         895 	0.99596318 	0.13373842 	0.91157547 	0.51876495 	0.98640392 	0.99793030 	0.23875041 	0.99980113 	0.26397017 	0.99870325 	0.91602886 	0.99854775 	0.99962911 	0.99303637 	0.82893847 	0.99077039 	0.99915309 	0.34422273 	0.99571740 	0.93288234 	0.93557324 	0.94011800 	0.99845648 	0.99709057 	
         896 	0.99714899 	0.12405425 	0.89490143 	0.54963032 	0.99031952 	0.99555604 	0.26223206 	0.99989941 	0.31994531 	0.99680223 	0.89283075 	0.99838227 	0.99902729 	0.99862048 	0.81768663 	0.99026737 	0.99948346 	0.40298995 	0.99435168 	0.95384543 	0.96698656 	0.91031891 	0.99899420 	0.99839747 	
         897 	0.99368635 	0.12969460 	0.93388584 	0.53545422 	0.98978476 	0.99868544 	0.23763456 	0.99984027 	0.29727200 	0.99724854 	0.87164830 	0.99551321 	0.99854697 	0.99693038 	0.80142793 	0.99036153 	0.99824770 	0.38308538 	0.99303705 	0.95085398 	0.95429719 	0.90126005 	0.99940865 	0.99786897 	
         898 	0.99704168 	0.11907939 	0.93975600 	0.57026738 	0.99385617 	0.99762022 	0.26091112 	0.99962440 	0.30157901 	0.99880940 	0.87069126 	0.99673519 	0.99966794 	0.99393317 	0.86680025 	0.99270501 	0.99842112 	0.39740324 	0.99516658 	0.91684034 	0.96357194 	0.89665246 	0.99830636 	0.99839121 	
         899 	0.99712178 	0.11875578 	0.90922280 	0.49694459 	0.98668585 	0.99924242 	0.22013776 	0.99995470 	0.29425885 	0.99943223 	0.91918538 	0.99886117 	0.99969754 	0.99638836 	0.87539303 	0.98878167 	0.99880693 	0.43830077 	0.99874574 	0.93887759 	0.92858504 	0.94133092 	0.99785536 	0.99738466 	
         900 	0.99554652 	0.09635382 	0.92332418 	0.53287962 	0.99555742 	0.99824002 	0.20031302 	0.99989170 	0.29324485 	0.99912651 	0.85994485 	0.99800829 	0.99963574 	0.99767903 	0.86672265 	0.98240204 	0.99863792 	0.45188467 	0.99877941 	0.94811279 	0.93973404 	0.93240111 	0.99824483 	0.99662756 	
         901 	0.99809015 	0.12158218 	0.90473607 	0.54592088 	0.98656109 	0.99414176 	0.26014663 	0.99990621 	0.31297633 	0.99843758 	0.86380522 	0.99831751 	0.99992942 	0.99824560 	0.86449324 	0.98268025 	0.99727567 	0.42238619 	0.99573274 	0.94263423 	0.95740580 	0.91574118 	0.99928971 	0.99902160 	
